1, 2.1441832815072255
1.9939637826961771, 1.7732607767819037
2.9879275653923525, 1.5765806962990063
4.034205231388329, 1.3117340406072802
4.923541247484909, 1.2135083226632521
6.022132796780683, 1.0623132735808793
7.0684104627766615, 1.0929211633436986
7.95774647887324, 1.2295439302481554
9.004024144869216, 1.2374245472837022
9.945674044265594, 1.0634564965550881
11.096579476861166, 1.056216084385098
12.038229376257547, 1.1398237912322422
13.032193158953724, 1.1325376501432842
13.973843058350102, 1.1403877812328522
15.072434607645878, 1.1407078836656304
16.014084507042252, 1.1334064996036828
16.903420523138834, 1.126089872568746
18.10663983903421, 1.1491677336747759
19.100603621730382, 1.1343058350100605
19.98993963782696, 1.142140723126639
21.193158953722335, 1.1424913115053963
21.977867203219315, 1.1351441985244803
23.181086519114693, 1.1430705444789955
23.965794768611673, 1.1281476739223222
25.169014084507047, 1.1209225047253217
26.058350100603626, 1.1439089079934153
26.947686116700204, 1.136592280958478
27.993963782696177, 1.1293213828425097
1.0523138832997994, 2.4699561002377903
2.0462776659959765, 2.6596396561185296
3.092555331991951, 2.5538839095177126
3.9818913480885314, 2.5768703127858057
4.923541247484909, 2.3725992317541613
6.022132796780683, 2.244131455399061
7.016096579476862, 2.2974513749161636
7.95774647887324, 2.2522712029754284
9.004024144869216, 2.1995457594049146
10.050301810865193, 2.2831839521980366
10.991951710261567, 2.1622462044997253
12.038229376257547, 1.9958843972928482
12.979879275653925, 1.9507042253521125
13.973843058350102, 1.9509938418389121
15.072434607645878, 1.8831321260898726
16.014084507042252, 1.8909822571794404
17.060362173038232, 1.9443174196695323
17.94969818913481, 1.9066977623315653
18.89134808853119, 1.929699408572648
19.98993963782696, 1.8618376928236082
21.088531187122737, 1.8924608255594173
21.977867203219315, 1.8851441985244801
23.12877263581489, 1.908206816657521
24.018108651911476, 1.8933144320468265
25.012072434607646, 1.893604048533626
25.953722334004027, 1.9014541796231936
26.89537223340041, 1.8941527955612463
27.88933601609658, 1.886866654472288
1, 2.3411529784769223
1.9416498993963778, 2.34900310956649
3.0402414486921536, 2.546292908968965
4.086519114688127, 2.576900798731785
5.028169014084506, 2.7362660813365043
5.969818913480886, 2.6683586366684957
6.963782696177063, 2.7595573440643864
7.905432595573441, 2.752255960002439
9.160965794768611, 2.7753490640814586
10.050301810865193, 2.7604566794707637
10.939637826961771, 2.8364733857691604
12.038229376257547, 2.7913389427473936
12.979879275653925, 2.799189073836961
14.026156941649901, 2.8600999939028107
15.020120724346079, 2.883116883116883
15.909456740442657, 2.8151941954758852
16.903420523138834, 2.7700292665081396
18.10663983903421, 2.8158344003414424
19.048289738430586, 2.8236845314310104
20.094567404426563, 2.8542924211938296
21.14084507042254, 2.8394457655021035
21.87323943661972, 2.8472349246997135
23.076458752515087, 2.840009755502713
23.861167002012074, 2.7872080970672517
24.95975855130785, 2.8405585025303335
26.058350100603626, 2.825727089811597
27, 2.750243887567831
27.837022132796783, 2.773215047862935
0.9476861167002006, 2.8184104627766597
2.0462776659959765, 2.8566093530882264
3.0402414486921536, 2.8341716968477533
3.9818913480885314, 2.879900615816109
5.028169014084506, 2.9029327480031704
6.022132796780683, 2.9107981220657275
7.016096579476862, 2.9110877385525273
8.01006036217304, 2.9341046277665996
9.056338028169016, 2.911682214499116
9.945674044265594, 2.9498201329187244
10.991951710261567, 2.889518931772453
11.88128772635815, 2.8746265471617582
13.084507042253524, 2.920431680995061
14.026156941649901, 2.905554539357356
14.91549295774648, 2.9512682153527225
16.118712273641854, 2.9364672885799648
16.95573440643863, 2.9064081458447655
17.89738430583501, 2.914258276934333
19.048289738430586, 2.9373208950673737
19.98993963782696, 2.9451710261569417
21.036217303822937, 2.9379001280409733
21.92555331991952, 2.9533107737333086
22.971830985915496, 2.930888360465825
24.07042253521127, 2.9387842204743615
24.95975855130785, 2.9238918358636665
25.953722334004027, 2.9317572099262237
27, 2.9396378269617705
27.94164989939638, 2.932336442899823
