,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.547568220155468,0.455057330165642,0.4877961971151824,0.42823237001365155,0.48728100285789333,0.45162627534907535,0.4362873445350336,0.47104041260640583,0.5516170920988476,0.5432537196736463,0.636452050449089,0.6040804323858714,0.43480830520997094,0.48983832309955766,0.47874630487824665,0.5274858319337472,0.4440031106688466,0.5558613425586485,0.5050458522874347,0.502160945922221,0.517498477450276,0.496671121777827,0.5242381954840526,0.49121267808583696,0.5055173875614669,0.6471404552458713,0.4901616347333805,0.4893563962984809,0.48028921089039434,0.49335184169385177,0.5351249099379599,0.6697390597019,0.5446094774496795,0.5858837591625007,0.4770520653027471,0.5550344053294092,0.5668202166625663,0.4954509843136788,0.5013988945706831,0.49647893076417304,0.5003502098880583,0.4640974782424466,0.45177945833394195,0.5141904023657726,0.6550060713275344,0.45642681838810084,0.5289341313766507,0.5011003783433862,0.5189126444232474,0.5513763445743474,0.4197165076589472,0.5804517959148657,0.43719788178860064,0.5392204166289434,0.5011872507796538,0.4993045985102794,0.5236320738218491,0.6140459093624001,0.4374615465118853,0.474774497762618,0.38174009559990074,0.5295246787404981,0.5657250078235738,0.45120088822687576,0.45254365299705,0.5567327631963913,0.6537257699020184,0.45776466828571805,0.4434040139166687,0.5943456868442617,0.4921894302459326,0.4737154404739939,0.5282697684044345,0.5231785422877768,0.4777263469153977,0.4405348313016809,0.4727732265885308,0.5602472080697902,0.4771353043303626,0.43139755055189477,0.4772147830758781,0.48744778683686524,0.49413301306808444,0.8087226315877579,0.9055060230253205,0.9341383387282326,0.9490251962609682,0.9582985725567065,0.9650046472604517,0.969367199584727,0.9724527264662106,0.9756208952306622,0.9768465502744357,0.9793659506035135,0.9808657886803532,0.9826228570513171,0.983739971946217,0.9839870452679345,0.9851641923245629,0.9853613793706021
1,0.4551515150965983,0.485260060500864,0.5034427657721159,0.5796544716263526,0.5119107105969039,0.453534809053021,0.4821232786727257,0.5180806108173506,0.48011789294123586,0.5269800735628188,0.5588031104479974,0.4750299758013313,0.5038504517882653,0.46476601549305324,0.5056503910057167,0.46832349007175117,0.4827930087320196,0.4657286896136532,0.5054459836733739,0.5801920976159122,0.5718514802499314,0.47449089231007846,0.5234810037639613,0.45180557901711094,0.43598797935271627,0.46550798928305614,0.5678213796224842,0.5003146007540096,0.4476136968580088,0.4484937947420026,0.47222927217223765,0.591809866655123,0.5551144284841836,0.48877031159819806,0.523882311195026,0.4785009010237452,0.453349512404854,0.44209071628341945,0.5054524633688203,0.6301509433299912,0.5824059758481606,0.49907913540292076,0.5204220995140705,0.46498093062692974,0.47446759379935594,0.47929200829313257,0.5072545876559379,0.49342602422309645,0.4772685984436418,0.5143257838859363,0.5163351372202963,0.5080791464767269,0.6863639360532983,0.8786951179700481,0.9215255885259864,0.9382059948657846,0.951128326268513,0.9603938263627484,0.9635406006541987,0.9664695333101392,0.9714825124295053,0.9745815457111627,0.9739862764843596,0.9746848249319886,0.9750400868103103,0.9772359250826244,0.9793226375628288,0.9832169072943785,0.9792475618604863,0.9837879095677782,0.9826066491234545,0.9850588347979004,0.9855865418140869,0.9843716532895556,0.987373105414739,0.9844869932407496,0.986546733798976,0.984535768121896,0.987306022855876,0.9868589653500066,0.9871939509708494,0.9897543951359408,0.9877864485098385,0.9866216356894636,0.9890586591158792,0.9892892032787239,0.9909021206303394,0.9897198186155833,0.9885792039987198,0.9894643039318846,0.9883676720153443,0.9917950513813227,0.9906714497881104,0.9927231612089574,0.9922281037040707,0.9923596192369828,0.9918684372357343,0.9919995809052965,0.992730881410426,0.9916385850879259
2,0.4588263754984734,0.5122530441438305,0.5111683968085297,0.5008065800340938,0.5124232038503095,0.501493686076904,0.5258687724985599,0.4832403450236559,0.4843185055666014,0.5177088153830367,0.46799743329477367,0.44186587987644305,0.44631610165385227,0.6272385901784858,0.5001013968113787,0.47764831062804386,0.44532395745459163,0.48361832056021126,0.4354196690360782,0.48378161228603594,0.5100848213250383,0.5667684519551996,0.5695706996196229,0.4951342968459291,0.513720254010949,0.45109634518980596,0.47306587838294456,0.4969017939951093,0.5488302046003171,0.5851172305556329,0.5598771433006215,0.5709741281390979,0.48006257219111664,0.47287523634280876,0.5045594080509902,0.5245192327476433,0.5487438080130829,0.4692357162790574,0.5399793783269236,0.4596941468359466,0.8063657582523852,0.8778429195038445,0.9154057718817258,0.9284610084634621,0.9482117089498756,0.9518002332242771,0.9552166200775976,0.9594750866980546,0.9620523598334833,0.9645373840484994,0.9664750276931329,0.9681328027900789,0.969720694454522,0.971062092521098,0.9722314296495407,0.9732786941926873,0.9742428615854875,0.9751309196710493,0.9759363124362945,0.9765841490857771,0.9773715669312306,0.9779393690543567,0.9784551991074238,0.9792464636994624,0.9793375608285949,0.9800930396788698,0.9806400286295268,0.980891725124194,0.9812225199475234,0.9818758310028686,0.9820739537028276,0.9824311951635017,0.9826216698367787,0.9831780282463445,0.9836454422084383,0.9837022876762548,0.9840708007297401,0.9842646558202027,0.9846084300195146,0.9850361421380563,0.9853040529167995,0.9854492718592492,0.9854633588317417,0.9861283048217672,0.9860014262974849,0.9858660714164662,0.9866336139443714,0.9862706057712327,0.9867905614267676,0.9873030618091659,0.9873888348030031,0.9874434866486365,0.9876123226354148,0.9873806141990332,0.9876766154353479,0.987720046931579,0.9882202833283742,0.9884912983730244,0.9883896499068128,0.9882852447603063
3,0.5434913861475141,0.4854743140370196,0.5346931948501575,0.4939226069873778,0.5058449453696973,0.5634570424448971,0.5461337569664907,0.5195635988851367,0.4462306087052075,0.4124129329781671,0.5354226591551784,0.468800325644746,0.5556328992394309,0.3810521963691706,0.5808719216960931,0.5015480980953402,0.45142864450100817,0.4605119598287935,0.4575501294026975,0.48254112781726394,0.5552982356430693,0.4784614654594995,0.5441624216903544,0.6120110773626932,0.4958529646019102,0.5230590603820332,0.47493458426164575,0.4561358310531978,0.43184623026547514,0.4897232847774111,0.7700172089028776,0.8663308165962983,0.9015279938921321,0.9219487786790284,0.9272129083879976,0.9369771863618231,0.9418191453601169,0.939239362947807,0.9524725191943227,0.9456818950104126,0.9577389131415458,0.9504582531693627,0.9570819761385208,0.9587321999000705,0.9602543235099834,0.9616383089922573,0.9628963562998869,0.9640448077204036,0.9611507339797862,0.9720552499808663,0.9709062888188299,0.9677799829492327,0.9704920400802379,0.9712137437893607,0.9700185488906291,0.9689039502366625,0.9768249690394107,0.9737293790322434,0.9707307305200524,0.9696750139884577,0.9753975721414836,0.9742062546537789,0.9714709987573604,0.9721097789674653,0.972720096943014,0.9747650495473172,0.9766833053249936,0.9728592087918166,0.9775368816487726,0.9820146743233181,0.9755011902328967,0.9785973047899665,0.9789337471012379,0.9818564745772335,0.9757090384280989,0.9786545865592494,0.9814318758116437,0.9780669219062652,0.9796078542917979,0.9810679737901357,0.9790560993244132,0.9838541510875469,0.9807147523058163,0.9831809729672344,0.9812129012396283,0.9814715835324463,0.9817231204602278,0.9819676727795938,0.9842376798534629,0.9824023371910646,0.9856225916172162,0.98279914396821,0.9820443123427222,0.984196923951856,0.9853284950184147,0.9845434310069191,0.9865981480144892,0.9877038585499003,0.9878625301397352,0.987050366415511
4,0.47959795071297256,0.5903543071941795,0.7829219221863487,0.8444858950257531,0.8842903106400197,0.9076357605358754,0.931019613060782,0.9394308852138714,0.9394755333801867,0.9426536750756224,0.960614524015433,0.9646769223809617,0.9543083263912907,0.9669966687690211,0.9577031415694114,0.9686735985355188,0.9680201361786214,0.9698866596292873,0.9737385407696294,0.9687758649782399,0.9707318963167252,0.9724471018615727,0.9819936179874638,0.9778264975190805,0.9803160905690007,0.9764971702224194,0.9804044057700741,0.9811187644606537,0.9817825084319736,0.9850116758977494,0.9803631228023354,0.9859681601569749,0.9864014616547359,0.9880580596340659,0.9834855523551157,0.9875461376188166,0.9855172704316455,0.987052399421547,0.9873741799327564,0.9854841869396873,0.9869452826862949,0.9883004069138673,0.9865365376362265,0.9868910844356036,0.9891133490918567,0.989342928563396,0.9877231072613435,0.9897970250643097,0.9891157532681362,0.9893399810234594,0.989554812021491,0.9889414074992551,0.9883930598710297,0.9909710512881105,0.9919015214730835,0.989754590858517,0.9929439904571484,0.9900766302356898,0.9895546983328185,0.9904749530944865,0.9934036503598191,0.9921281820546595,0.992937546563663,0.9923590927765472,0.9904610904891209,0.9939253917021655,0.992037824943672,0.9915158794902086,0.9910347210664987,0.9930324493188177,0.9919144131704639,0.9932295495155226,0.9939133753548027,0.9934011971822866,0.9940744758677946,0.9924001404734197,0.9930824442881414,0.9937370062572484,0.9921469840853337,0.9944489437350758,0.9923485143329798,0.993522848395291,0.9941256857064429,0.9936739993897884,0.9932409702179317,0.993331467968947,0.994404021108443,0.9934873424197768,0.9930949105685741,0.9941292895946738,0.9946600885686282,0.9942538826284244,0.9943168777274283,0.9948300325387434,0.994433687513823,0.9936123420386146,0.9945605910921387,0.9950466437973369,0.995524054727761,0.9951395017566768
5,0.46578847702561504,0.5309602474975782,0.4907745199445886,0.5644400320361006,0.48968693035695593,0.49409165068386984,0.4941238835848809,0.42698482447489094,0.5593843133573985,0.6162701592027576,0.48668289639878515,0.4515798835092702,0.44411942196621335,0.49679800733298746,0.577222613651666,0.5004631671442751,0.5552363074853887,0.502743015633407,0.614315936829348,0.5484515153321968,0.3903791836020407,0.43441800335284136,0.4801669156184909,0.5305843839008226,0.6273085356330996,0.45565345222363707,0.4449112111869609,0.5027968815939629,0.4482725319945861,0.5207764178558288,0.4717102112141124,0.5125968160347212,0.45030962257401275,0.48987927303517304,0.5111814745546004,0.4739977465702413,0.5089059990600017,0.4306807293541823,0.49385651322526225,0.5021473103996867,0.5953112634652895,0.4163507689385259,0.5421932832517303,0.4971002143042377,0.47279514461457517,0.5433774892476937,0.5196704591053598,0.4931779020024517,0.46750525074767185,0.5011789798130405,0.5000706668589415,0.42890429498279864,0.5693933462081384,0.5209577181959639,0.4681670082596675,0.5058913525007861,0.4908974469416433,0.4830583647930121,0.49773181261541105,0.46381568203731477,0.8069625463441443,0.8948848550626733,0.927273739092354,0.9392161954296352,0.9507405241775793,0.9564491066937254,0.9608884262788852,0.9649170677561434,0.9676918854217147,0.97000437065215,0.972020112873507,0.9735929178574627,0.9750645555841254,0.9763320333978618,0.9772808091764118,0.9783058320322695,0.9791467929534615,0.9796320682353914,0.9806563615430868,0.9809909997099078,0.9818812991248652,0.9822610201808425,0.9823794474730612,0.9828753479964025,0.9837400743632273,0.983722821580459,0.9836741113589682,0.9849426562666708,0.9852679286715522,0.985579415978777,0.9849645206766763,0.9855059704493201,0.9857986259907376,0.9869607990873022,0.9869777716465068,0.9869792311915446,0.9867639157066748,0.987653513184485,0.9871991977386692,0.9876292549616853
6,0.5236795387814871,0.5217487712368191,0.4851449324157818,0.4774305055851219,0.5039940923852584,0.6509882463282862,0.7184676537468401,0.7632256365186209,0.7928234792052896,0.8160475828887206,0.8365812261023974,0.8474863060842072,0.8642902419925924,0.8715368609035121,0.8805349446998528,0.8939735315361951,0.8993836491410147,0.9004709929329889,0.9082143840774816,0.9106975841516454,0.911429559034221,0.9178924492793344,0.9196209227619636,0.9257429301802944,0.9289362405809518,0.9331577426351634,0.9337328937470186,0.9374024663362729,0.9407896535348593,0.9416243549610346,0.9429496698787325,0.9444044436294602,0.9461338801470953,0.9489017069075729,0.9498938326439899,0.9512032081405852,0.9527133644297564,0.9541146520819943,0.9553866043138189,0.9563730360437124,0.9574676093753206,0.9585536863909659,0.9595264995656333,0.9604175521635465,0.961333473879673,0.9621873721404081,0.9630043570805806,0.9638231605884082,0.9647150589577874,0.965747077205814,0.9661766626816259,0.9662263391619706,0.967099744168309,0.9677343696079864,0.9683443974247193,0.9689312453530079,0.9697998454910632,0.9701106926042264,0.9706223448170561,0.9709901242983678,0.9713932289450316,0.972145495103435,0.9722687411001875,0.9728521358590045,0.9733252678689427,0.9738058956526622,0.9741504050639357,0.9745927356879296,0.9749095017715641,0.9752081888185081,0.9756205887024378,0.9759623012863935,0.9761647104621474,0.9766893358496735,0.9769302805438477,0.9772364967255326,0.9775347002108857,0.9778904146298231,0.978187438893116,0.9784761917329623,0.9786562387218408,0.9788273048615954,0.9794785758309239,0.9794243402363614,0.9795561276326705,0.9800177629618203,0.9802593230546164,0.9806333291337956,0.9807326322850216,0.9809564093455135,0.981174830608949,0.9810595867759572,0.9819249153229272,0.9814453551174536,0.981650403043495,0.982169553353635,0.98236078489641,0.9825478015215404,0.9829180447017837,0.9829148346220883
7,0.469106237696317,0.4822935007704139,0.5012606407568054,0.5014205210180649,0.4991584194519142,0.4786472313077529,0.475745688772485,0.5212630287822864,0.504279445826666,0.4342256292962179,0.4927377161309535,0.5016929901523148,0.5731146228292259,0.5675457573755106,0.4515750488364646,0.4764353750795213,0.5417123408558451,0.60502670334325,0.6033378225957796,0.5930731800904212,0.40452011247072583,0.5266022536377075,0.76531240028985,0.8567751263299208,0.889681507602746,0.9043933566224963,0.9148535662655094,0.9223936390192968,0.9281981385394339,0.9335269442620765,0.9366462040127077,0.9400653595364259,0.9435061265747529,0.9459676068586736,0.9482647980304652,0.9502734717151414,0.9521462472919282,0.9539076740736119,0.9554196084920792,0.9571922128744295,0.958436522068496,0.9590205440787626,0.9604356613862519,0.9621468464275005,0.9639807147357218,0.9640854219013587,0.9646114960187507,0.9667687276525637,0.9658291449445198,0.9666363852535367,0.9670222257001877,0.9685377965023086,0.9699998978557755,0.9707107788815318,0.9704502887172671,0.9719681997515293,0.9720784828315894,0.9711805446466284,0.9722230173535396,0.9727557765239544,0.9732644644549004,0.9733812630917555,0.9742448280075886,0.9750374786669187,0.9747934010904826,0.9761880754480025,0.9769347827566545,0.9769819208573001,0.976630136441967,0.9776978651734914,0.9776832645369928,0.9773301515197762,0.9780223313128495,0.978983618081873,0.9783337063896635,0.978966032543245,0.9789902677473419,0.9795698059143344,0.9801084446553399,0.9798715968467515,0.9808774716876046,0.9801729201393847,0.9818345267058775,0.981362588817935,0.9815940050236959,0.982328257732255,0.9817802124520343,0.9825090874964513,0.9822061149611173,0.982181489820585,0.983354468392777,0.9833142309698463,0.9830014014136295,0.98368940134308,0.9833730271723,0.983801132005728,0.9844726891761549,0.9836480029599992,0.9848052358905353,0.9839838579721822
8,0.5507521129857736,0.48228085335869497,0.5237690175460828,0.46077221744493835,0.4508963884428244,0.527107717109004,0.5175865121686273,0.5327234605322162,0.45147111245685484,0.44374882160164997,0.5478372807168072,0.4905759698347678,0.4804600698514191,0.4289772084710891,0.4811311821447399,0.46338993694111447,0.5376916191165797,0.565014542918906,0.48990070262081326,0.48215252369969175,0.5312283084788173,0.49528431306956194,0.4603472224939026,0.47836053999362116,0.5202089201136404,0.554454231541653,0.47931318681257035,0.5832525079901207,0.4182266145458433,0.5585835469930884,0.39082641160206283,0.584019301903159,0.461633812481681,0.4462825809043228,0.5044247911269524,0.5245094816330167,0.493968956635298,0.4120437378160265,0.7810493274135227,0.8881802473633789,0.9171894122598578,0.9415001998426741,0.9501064642155649,0.9557128284406152,0.9577398564150392,0.9649137812523803,0.9680425656959997,0.9713527719891983,0.9725013593190015,0.9742610312452321,0.9748830492594974,0.9776547293532272,0.9786936343726061,0.9783453061256713,0.9786145860942217,0.9800576577924645,0.9808020245414916,0.9826245103867212,0.9832206324084242,0.9826810692022045,0.9832074133568591,0.9842264815537376,0.98517485732045,0.9841167316801871,0.9859558067577948,0.9853920131622743,0.9862061089683344,0.9856490150845802,0.9868440434371945,0.9867258634203999,0.9878343353087367,0.9872897774823146,0.9875536455681917,0.9881921774458968,0.9895696334047187,0.9886425870979962,0.9888527390021358,0.9897990353670245,0.9896179874940139,0.9894307232623187,0.9896116351630339,0.9897854248900654,0.9899539777939657,0.990819868831019,0.9906185699533365,0.9907649628315346,0.9905575666656722,0.990357398654251,0.9925566362280505,0.990954737164976,0.9910839981635997,0.9908723451035286,0.9913347918766519,0.9917817681011598,0.990915527517281,0.991681774011256,0.9914769862895749,0.9915911917526344,0.9923078666158418,0.9924039309532378
9,0.5166386435867361,0.489612862913648,0.4711724745984999,0.47254912551116657,0.4468011476241376,0.5158888912477386,0.4859072426256503,0.4687343272883001,0.6991163964224925,0.8283542613901244,0.8739153743565515,0.8959978340445467,0.9113041068759042,0.9202662266384045,0.9286483432814692,0.9339993968182313,0.9398729665771676,0.944446361758871,0.9471634122491019,0.9508752539004866,0.9526044016795504,0.9545896546183261,0.9577216504939813,0.9604475420709321,0.9612356177684189,0.9634120508364271,0.9647509213409077,0.9667079956328426,0.9681361546450074,0.969432508975484,0.9694655873342903,0.9708622355834008,0.9715234402174641,0.973016394962178,0.9730209417389499,0.9748861557710704,0.9745788240729318,0.9760417393911818,0.9760203758083245,0.9773027605802452,0.9773033903754339,0.9784352900543295,0.9786129265391287,0.9794726577911703,0.9797822800418924,0.9799259309816927,0.9810060418773308,0.9809465681621786,0.9818493130474382,0.9824924773914467,0.9824754142337163,0.9835991726245794,0.9826623816935708,0.9835155545273075,0.9833231372755404,0.9843826664512101,0.9844262166225718,0.9844455296881346,0.9844720045988693,0.984535140020949,0.9857035110634353,0.9854942998733722,0.9857335127809124,0.9864185886044998,0.985733933511586,0.9856286918673842,0.9866308182758408,0.9866652594160221,0.9868755131486175,0.987227687468734,0.987566646858674,0.9875908533017919,0.9874743793902396,0.987806788040783,0.9878618852088723,0.9886463051154738,0.9886991666365047,0.9885723803455505,0.9890108585723928,0.9891689060053096,0.9885511934922648,0.9892841569374848,0.9891350735359801,0.9896880011855854,0.9892550181374504,0.9900764932056987,0.9900727631482669,0.9902013393534956,0.989847531147797,0.9901189216356722,0.9902302984376827,0.9907976496639149,0.9904388910088571,0.9903907133211686,0.9911104110945509,0.9912311489750557,0.9906663606033884,0.9910923502685366,0.9910212815358156,0.9914400579642815
